HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spndng_Per_Dsg_Unt_2018,Avg_Spndng_Per_Clm_2018,Avg_Spndng_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Avg_DY22_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
J1580,"Injection, garamycin, gentamicin, up to 80 mg",Gentamicin Sulfate*,Gentamicin Sulfate*,242735.68,166212.7,118443,77599,1.460391895,2.049388145,3.128077424,0,272138.37,154742.7,110488,73238,1.75865078,2.46305816,3.715808324,0,242071.16,126134.2,88074,58082,1.91915563,2.7484974,4.167748356,0,225467.16,123752,86174,57031,1.821927403,2.616417481,3.953414108,0,161820.6,84563,58814,39927,1.913609971,2.751395926,4.052911564,0,2.00075,0.050321746,0.069906936
J1602,"Injection, golimumab, 1 mg, for intravenous use",Simponi Aria,Golimumab,296770200.5,12923945.2,72688,16856,22.96281793,4082.794966,17606.20554,0,347256914.3,16370021.8,91599,20583,21.21297812,3791.055735,16871.05448,0,359631479.3,18735207.6,104287,22897,19.19548942,3448.478519,15706.48903,0,370063974.8,22187740.8,122918,26875,16.67875869,3010.657306,13769.82232,0,374047498.5,25401797.4,141220,30110,14.72523745,2648.686436,12422.70005,0,14.96275,-0.117126297,-0.105131376
J1610,"Injection, glucagon hydrochloride, per 1 mg",Glucagen*,Glucagon*,10362037.72,54900,48905,46466,188.7438565,211.8809471,223.0025765,0,10736823.56,57710,51177,48268,186.047887,209.7978303,222.4418571,0,8480682.61,44706,40014,37521,189.6989802,211.9428852,226.0249623,0,8005094.84,46791,42045,39386,171.0819354,190.3935032,203.2472158,0,7391309.04,44643,40293,37602,165.5647927,183.4390351,196.5669124,0,169.61175,-0.032248541,-0.032226354
J1626,"Injection, granisetron hydrochloride, 100 mcg",Granisetron HCL*,Granisetron HCL*,472469.45,1564859.5,156382,23058,0.301924518,3.021252126,20.49047836,0,527214.27,1445091,144039,20693,0.364831191,3.660218899,25.47790412,0,351740.19,1285816,127809,18126,0.273554062,2.752076849,19.40528467,0,342344.1,1199386,119608,17591,0.285432796,2.86221741,19.46132113,0,416782.51,1222419,121767,17650,0.340948979,3.422787044,23.61373994,0,0.34425,0.194498261,0.030855407
J1627,"Injection, granisetron, extended-release, 0.1 mg",Sustol,Granisetron,18810084.97,4656780,47012,10557,4.039290018,400.1124175,1781.764229,0,11338947.26,3895147,39046,9104,2.911044759,290.3997147,1245.490692,0,1242714.06,778476,7795,2746,1.596342161,159.4245106,452.5542826,0,3490059.54,493405,5911,1367,7.073417456,590.4347048,2553.0794,0,4424281.06,705168,8422,1853,6.274080872,525.3242769,2387.631441,0,6.44875,-0.113005713,0.116377999
J1630,"Injection, haloperidol, up to 5 mg",Haldol*,Haloperidol Lactate*,624.35,486,380,198,1.284670782,1.643026316,3.153282828,0,811.32,363,313,190,2.235041322,2.592076677,4.270105263,1,497.53,267,209,131,1.86340824,2.380526316,3.797938931,0,535.59,256,202,104,2.092148438,2.651435644,5.149903846,1,547.82,233,193,98,2.351158798,2.838445596,5.59,1,1.171,0.12380114,0.163114658
J1631,"Injection, haloperidol decanoate, per 50 mg",Haldol Decanoate 100*,Haloperidol Decanoate*,330574.15,20088.5,8736,1523,16.45589019,37.84044757,217.0545962,0,270245.39,17537,7266,1337,15.41001255,37.19314478,202.12819,0,221619.16,15182.5,6543,1147,14.59701367,33.87118447,193.2163557,0,141305.67,12649,5630,1000,11.1712918,25.09869805,141.30567,1,76231.91,10745,4801,820,7.094640298,15.87833993,92.9657439,0,8.11175,-0.364922121,-0.189688038
J1640,"Injection, hemin, 1 mg",Panhematin,Hemin,10538654.8,529751,1203,123,19.89360058,8760.311554,85680.12033,0,9936723.65,499205,1144,100,19.9050964,8685.947247,99367.2365,0,6538328.31,318776,659,64,20.51072951,9921.590759,102161.3798,0,7638373.18,344201,670,58,22.19160659,11400.55699,131696.0893,0,9107188.93,336299,669,59,27.08063042,13613.13741,154359.1344,0,27.802,0.220309594,0.080155656
J1642,"Injection, heparin sodium, (heparin lock flush), per 10 units",Heparin Flush*,"Heparin Sod,porcine/0.9 % NaCl*",199827.78,1046045,24948,5680,0.191031724,8.009771525,35.18094718,0,246084.27,1292913,29475,5405,0.190333201,8.348915013,45.52900463,0,108351.82,1093933,23883,4319,0.099047949,4.536775949,25.08724705,0,22788.03,901793,21308,3948,0.025269691,1.069458889,5.772044073,0,17827.2,692540,16904,3113,0.025741762,1.054614293,5.726694507,0,0.01525,0.018681341,-0.394124774
J1644,"Injection, heparin sodium, per 1000 units",Heparin Sodium*,"Heparin Sodium,porcine*",166076.11,648552.9,46667,12274,0.256071802,3.558748366,13.5307243,0,197085.39,626988.5,43679,10975,0.314336531,4.512131459,17.95766652,0,195200.71,539550.2,37092,9100,0.361784149,5.262609458,21.45062747,0,231726.9,572766.6,36528,8905,0.404574743,6.343815703,26.02211117,0,182122.54,525348.7,30990,7229,0.346669821,5.876816392,25.19332411,0,0.24425,-0.143125399,0.078669924
J1645,"Injection, dalteparin sodium, per 2500 iu",Fragmin,"Dalteparin Sodium,porcine",181070.97,12168,2436,202,14.88091469,74.33126847,896.3909406,0,79947.99,6150,1190,122,12.99967317,67.18318487,655.3113934,0,66328.22,7642,1079,102,8.679432086,61.47193698,650.2766667,1,25495.94,2793,542,69,9.128514143,47.04047971,369.5063768,0,18279.66,1590,290,44,11.49664151,63.03331035,415.4468182,0,11.511,0.259420901,-0.06246964
J1650,"Injection, enoxaparin sodium, 10 mg",Enoxaparin Sodium*,Enoxaparin Sodium*,197026.38,83695,6979,2308,2.354099767,28.23131967,85.36671577,1,139245.69,67728.5,5904,1980,2.055939376,23.58497459,70.32610606,1,90748.65,44488.6,3738,1417,2.039818066,24.27732745,64.04280169,1,67562.94,43742,3657,1316,1.544578209,18.47496308,51.33962006,0,80041.04,34518.9,2649,1103,2.318759868,30.21556814,72.56667271,1,0.79775,0.501225289,-0.003774331
J1652,"Injection, fondaparinux sodium, 0.5 mg",Arixtra*,Fondaparinux Sodium*,52639.25,22018,1444,251,2.390737124,36.45377424,209.7181275,0,30327.48,16046.5,1093,156,1.889974761,27.74700823,194.4069231,0,10984.85,7362,477,96,1.492101331,23.02903564,114.4255208,0,7530.66,4124,262,64,1.826057226,28.7429771,117.6665625,0,4918.29,4025,260,57,1.221935404,18.9165,86.28578947,0,1.27025,-0.330834003,-0.154469836
J1670,"Injection, tetanus immune globulin, human, up to 250 units",Hypertet*,Tetanus Immune Globulin/PF*,310995.31,2007,1972,1965,154.9553114,157.7055325,158.2673333,1,286039.98,1578,1570,1560,181.2674145,182.1910701,183.3589615,1,193413.18,910,903,901,212.541956,214.1895681,214.6650167,1,151364.03,708,703,698,213.7910028,215.3115647,216.8539112,1,194244.11,697,690,689,278.6859541,281.5132029,281.9217852,1,515.01575,0.303543884,0.15804958
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",Solu-Cortef*,HydrocortIsone Sod Succinate*,594410.1,50235.9,45623,12554,11.83237685,13.0287377,47.3482635,0,596831.14,48367,43656,12109,12.33963529,13.67122824,49.28822694,0,590392.46,45046,40811,10598,13.10643476,14.46650315,55.70791281,0,642328.11,45377.5,41505,10837,14.1552115,15.47592121,59.27176433,0,680268.42,43568,40136,10380,15.61394647,16.94908362,65.53645665,0,16.238,0.103052856,0.071791166
J1740,"Injection, ibandronate sodium, 1 mg",Boniva*,Ibandronate Sodium*,1933447.79,28082,9639,4011,68.85007443,200.5859311,482.0363475,0,1032929.63,23171.4,7813,3066,44.57778253,132.2065314,336.8981181,0,629906.22,14557,4944,2039,43.27170571,127.408216,308.9289946,0,452921.63,12544,4272,1665,36.10663505,106.0209808,272.025003,0,228827.13,6897,2381,921,33.17777729,96.10547249,248.4550814,0,33.63825,-0.081116885,-0.166825982
J1743,"Injection, idursulfase, 1 mg",Elaprase,Idursulfase,1013582.68,1980,53,,511.9104444,19124.20151,,0,961620.92,1800,50,,534.2338444,19232.4184,,0,952367.11,1764,49,,539.8906519,19436.06347,,0,1680890.67,3097,87,,542.7480368,19320.58241,,0,1800137,3349,94,,537.5147805,19150.39362,,0,542.78375,-0.009642147,0.012276384
J1745,"Injection, infliximab, excludes biosimilar, 10 mg",Infliximab*,Infliximab*,1149653207,14999597.1,296606,52085,76.64560581,3876.028154,22072.63524,0,908288406.9,14234020.7,278135,48114,63.81109217,3265.638654,18877.84027,0,663412142.1,13431940.5,257282,44272,49.39064032,2578.540831,14984.91467,0,512621924.3,13002343.6,246483,41903,39.42534824,2079.745558,12233.53756,0,439364164.7,12335096.2,232563,39798,35.61903025,1889.226423,11039.85539,0,36.2325,-0.096544943,-0.174344825
J1746,"Injection, ibalizumab-uiyk, 10 mg",Trogarzo,Ibalizumab-Uiyk,,,,,,,,,888148.49,14514,183,21,61.19253755,4853.270437,42292.78524,1,1608886.52,29840,346,31,53.91710858,4649.961041,51899.56516,1,1556156.43,26593,316,23,58.51752078,4924.545665,67658.97522,1,1681553.44,25622,281,18,65.62928109,5984.175943,93419.63556,0,68.0575,0.121532153,0.023606562
J1750,"Injection, iron dextran, 50 mg",Infed,Iron Dextran Complex,4016260.99,326455.5,34453,14487,12.30262927,116.5721705,277.2320694,0,4306372.67,332167.5,33844,12997,12.96446121,127.2418352,331.3358983,0,5011862.73,369044.5,32761,13763,13.58064605,152.982593,364.1548158,0,7317113.76,515415.5,40992,19261,14.19653418,178.5010187,379.8927242,0,7509332.39,477701,35966,18593,15.71973345,208.7897567,403.8795455,0,16.09825,0.107293742,0.06319227
J1756,"Injection, iron sucrose, 1 mg",Venofer,Iron Sucrose Complex,4254354.02,18419667,97286,19155,0.23096802,43.73038279,222.1014889,0,3565381.44,15515790,83325,16785,0.229790519,42.78885617,212.4147417,0,2410304.65,11359530,61127,12621,0.212183484,39.43109673,190.975727,0,2713531.69,12039090,63104,12960,0.225393422,43.0009459,209.3774452,0,3100942.78,14693084,73561,15763,0.211047781,42.15471214,196.7228814,0,0.213,-0.063647112,-0.022296354
J1786,"Injection, imiglucerase, 10 units",Cerezyme,Imiglucerase,35737968.77,1005561,2297,156,35.540329,15558.54104,229089.5434,0,37504734.57,1014214,2442,300,36.97911345,15358.20417,125015.7819,0,35829480.43,940776,2144,174,38.08502814,16711.5114,205916.5542,0,39031430.1,992785,2183,135,39.31508846,17879.72061,289121.7044,0,43717470.51,1012266,2321,144,43.18772982,18835.61849,303593.5452,0,44.06725,0.098502674,0.04992852
J1817,"Insulin for administration through dme (i.e., insulin pump) per 50 units",Fiasp Penfill*,Insulin Aspart (Niacinamide)*,121466519.6,11756875,111650,25821,10.33153109,1087.922253,4704.175654,0,150901471.2,14295676,133450,30849,10.55574226,1130.771609,4891.6163,0,161240120.9,15998944,145683,33313,10.07817272,1106.787483,4840.156123,0,156744155.7,15353851,137486,32751,10.20878447,1140.073576,4785.934954,0,127065578.1,14820202,128903,31835,8.573808783,985.7457009,3991.379867,0,9.1685,-0.160153806,-0.04555199
J1823,"Injection, inebilizumab-cdon, 1 mg",Uplizna,Inebilizumab-Cdon,,,,,,,,,,,,,,,,,,,,,,,,,13521358.23,31800,164,52,425.1999443,82447.30628,260026.1198,0,27573166.54,61411,339,106,448.993935,81336.77445,260124.2126,0,462.80475,0.055959534,0.055959534
J1885,"Injection, ketorolac tromethamine, per 15 mg",Ketorolac Tromethamine,Ketorolac Tromethamine,1372833.62,2393879.5,837123,501387,0.573476493,1.639942541,2.738071829,0,1248747.73,2371889.3,838611,508451,0.526478082,1.489066719,2.455984412,0,1017325.52,1767005.7,628368,391325,0.575734147,1.618996384,2.599694678,0,842942.35,1742403.6,624795,392893,0.483781341,1.349150281,2.145475613,0,961583.33,1688461.8,612350,387561,0.569502567,1.570316535,2.481114792,0,0.57525,0.177190022,-0.001736904
J1930,"Injection, lanreotide, 1 mg",Somatuline Depot,Lanreotide Acetate,207099485.9,3893711,32564,4183,53.18820167,6359.768023,49509.79821,0,263154565.7,4740234,39739,4884,55.51510026,6622.073171,53880.95122,0,340276002.2,5512272,46094,5478,61.73062617,7382.218991,62116.83136,0,398958476.1,6407420,53477,6260,62.26507333,7460.375042,63731.38597,0,450101469.2,7022323,58665,6785,64.09580835,7672.4021,66337.72574,0,65.20925,0.029402278,0.047740135
J1931,"Injection, laronidase, 0.1 mg",Aldurazyme,Laronidase,2432430.37,96353,219,12,25.24498843,11106.98799,202702.5308,1,2451717.74,91407,238,18,26.8219911,10301.33504,136206.5411,0,1253057.56,42769,136,,29.2982665,9213.658529,,0,1525481.03,51358,168,,29.70289011,9080.244226,,0,903984.66,25763,86,,35.08848581,10511.44954,,0,35.38625,0.181315545,0.085793814
J1932,"Injection, lanreotide, (cipla), 1 mg",Lanreotide Acetate,Lanreotide Acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10005400.25,167249,1399,686,59.82337862,7151.822909,14585.13156,0,60.887,,
J1940,"Injection, furosemide, up to 20 mg",Furosemide,Furosemide,89410.35,93000.5,48865,26350,0.961396444,1.829742147,3.393182163,0,75388.95,88783,48202,26888,0.849137222,1.564021202,2.803813969,0,50807.33,75504,39486,21851,0.672909117,1.286717571,2.325171846,0,44700.99,70764,36781,21257,0.631691114,1.215328295,2.102883286,0,40221.77,64506.9,33861,20052,0.623526631,1.187849443,2.00587323,0,0.596,-0.012924804,-0.102595746
J1943,"Injection, aripiprazole lauroxil 1 mg",Aristada Initio,"Aripiprazole Lauroxil,submicr.",,,,,,,,,18061.7,6427,12,,2.810284736,1505.141667,,1,34615.98,13863,45,28,2.497004977,769.244,1236.285,0,19918.58,6778,38,24,2.938710534,524.1731579,829.9408333,0,12014.6,4096,51,27,2.933251953,235.5803922,444.9851852,0,2.97825,-0.001857475,0.014377672
J1944,"Injection, aripiprazole lauroxil (aristada) 1 mg",Aristada,Aripiprazole Lauroxil,,,,,,,,,176896.86,72171,115,65,2.45107952,1538.233565,2721.490154,0,845101.37,360055,607,163,2.347145214,1392.259259,5184.670982,0,1076315.73,444119,835,210,2.423484989,1289.000874,5125.313,0,1357076.27,496231,925,213,2.734767215,1467.109481,6371.250094,0,2.94525,0.12844405,0.037180448
J1950,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",Lupron Depot*,Leuprolide Acetate*,5031107.49,5640,2780,1068,892.0403351,1809.750896,4710.774803,0,6125195.6,5881,2957,943,1041.522802,2071.422252,6495.435419,0,6502353.25,5864,2937,991,1108.859695,2213.943905,6561.405903,0,6456998.94,5458,3055,922,1183.033884,2113.583941,7003.252646,0,8232154.6,6184,3386,992,1331.202232,2431.2329,8298.542944,0,1440.11975,0.125244382,0.105261103
J1951,"Injection, leuprolide acetate for depot suspension (fensolvi), 0.25 mg",Fensolvi,Leuprolide Acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39048.99,3255,22,18,11.99661751,1774.954091,2169.388333,1,130.26425,,
J1953,"Injection, levetiracetam, 10 mg",Keppra*,Levetiracetam*,25280.98,39412,290,58,0.641453872,87.1757931,435.8789655,0,7228.68,43400,374,60,0.166559447,19.32802139,120.478,0,4335.77,22915,222,67,0.189210997,19.5304955,64.71298508,0,2716.04,19622,349,91,0.138418102,7.78234957,29.84659341,0,3121.28,15195,302,122,0.205414939,10.33536424,25.5842623,0,0.09425,0.484017885,-0.247742288
J1955,"Injection, levocarnitine, per 1 gm",Carnitor,Levocarnitine,76571.63,2927,1535,219,26.16044756,49.88379805,349.6421461,0,31046.4,1569,920,191,19.7873805,33.74608696,162.5465969,0,4611341.64,221708,64682,4925,20.79916665,71.2925024,936.3130234,0,16231025.73,775265,158539,10372,20.93610021,102.3787568,1564.888713,0,11067746.87,478181,94966,6690,23.14551785,116.5443092,1654.371729,0,24.40775,0.10553148,-0.030148073
J1956,"Injection, levofloxacin, 250 mg",Levofloxacin*,Levofloxacin*,31878.78,20076,8403,2686,1.587904961,3.793737951,11.86849591,0,22528.43,17404,7696,2344,1.294439784,2.9272908,9.611104949,0,7313.91,11703,5161,1462,0.624960267,1.417149777,5.002674419,0,6961,9226,4110,1207,0.754498157,1.693673966,5.767191384,0,8991.29,8334,3582,1144,1.078868491,2.510131212,7.859519231,0,0.94925,0.429915342,-0.092104213
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",Lidocaine HCL In 5% Dextrose,Lidocaine HCL/Dextrose 5 %/PF,11367.39,275154.9,89706,46691,0.041312693,0.12671828,0.243459982,0,15223.59,334976.1,110961,51172,0.045446795,0.137197664,0.297498437,0,10164.88,283351.2,84435,41384,0.035873785,0.120387043,0.245623429,0,10128.8,305752.9,82909,38411,0.033127405,0.122167678,0.263695296,0,9227.51,272874.5,68979,35996,0.033815948,0.133772742,0.256348205,0,0.02425,0.02078472,-0.048826996
J2010,"Injection, lincomycin hcl, up to 300 mg",Lincocin*,Lincomycin HCL*,771625.93,63877,44245,30508,12.07987116,17.43984473,25.2925767,0,611874.51,51496,36595,24713,11.88198132,16.72016696,24.7592162,0,351876.62,29225,20663,14555,12.04026074,17.02930939,24.17565235,0,299782.59,26353.5,18688,12817,11.37543742,16.04144852,23.38945073,0,268880.65,28072,19225,13307,9.57825057,13.9859896,20.20595551,0,9.77075,-0.157988373,-0.056360802
J2020,"Injection, linezolid, 200 mg",Linezolid-0.9% NaCl*,Linezolid In 0.9% Sodium Chlor*,27383.54,1788,408,37,15.31517897,67.11651961,740.0956757,1,19024.53,1694,345,30,11.23053719,55.14356522,634.151,1,20786.45,1570,240,21,13.23977707,86.61020833,989.8309524,1,6124.05,777,144,13,7.881660232,42.528125,471.0807692,0,8593.54,962,174,16,8.932993763,49.38816092,537.09625,1,5.2905,0.133389857,-0.126085916
J2060,"Injection, lorazepam, 2 mg",Ativan*,Lorazepam*,26252.14,32709.1,31060,10223,0.802594385,0.845207341,2.567948743,0,22310.22,28017,27221,9087,0.796310097,0.8195959,2.455179927,0,19387.74,24215.5,23572,7510,0.800633479,0.822490243,2.58158988,0,16206.34,20361.3,19607,6527,0.795938373,0.826558882,2.482969205,0,13455.72,15411.5,14880,5485,0.873096065,0.904282258,2.45318505,0,0.7855,0.096939278,0.021272125
J2150,"Injection, mannitol, 25% in 50 ml",Mannitol,Mannitol,40375.65,17418.9,11348,2864,2.317921912,3.557952943,14.09764316,0,47265.72,15804,9720,2471,2.990744115,4.862728395,19.12817483,0,26476.94,13058,9024,2203,2.027641293,2.934058067,12.01858375,0,23846.46,10816,8217,1979,2.204739275,2.902088353,12.0497524,0,32028.77,9391,6859,1690,3.410581408,4.669597609,18.95193491,0,3.54375,0.546931851,0.101367875
J2175,"Injection, meperidine hydrochloride, per 100 mg",Demerol*,Meperidine HCL*,105170.14,28861.8,24788,11073,3.643921724,4.242784412,9.497890364,0,97157.72,20284.7,17778,8386,4.789704556,5.465053437,11.58570475,0,79966.71,13234.5,11986,5964,6.042291738,6.671676122,13.40823441,0,70153.3,11601,10640,5587,6.047176968,6.593355263,12.55652407,0,55045.32,9027,8531,4723,6.097853107,6.452387762,11.6547364,0,6.245,0.008380132,0.137370553
J2182,"Injection, mepolizumab, 1 mg",Nucala,Mepolizumab,118484557.8,4078216,39948,5563,29.05303638,2965.969706,21298.68017,0,167412186.3,6109706,57754,7245,27.40102164,2898.711541,23107.27209,0,189659881,7060486,65798,7850,26.86215665,2882.456624,24160.49439,0,210518708.1,7926146,72467,8141,26.5600341,2905.028607,25859.07236,0,232903955.4,8221630,74024,8541,28.32819713,3146.330317,27268.93284,0,28.96425,0.066572318,-0.006296426
J2185,"Injection, meropenem, 100 mg",Meropenem*,Meropenem*,182787.22,180494,8537,853,1.012705242,21.41117723,214.2874795,0,271565.91,252325,12884,1043,1.076254473,21.07776389,260.37,0,234839.35,270673,11874,999,0.867612765,19.77761075,235.0744244,0,239571.3,287910,10854,928,0.832104824,22.07216694,258.1587285,0,222806.12,292033,11961,993,0.762948434,18.62771675,224.3767573,0,0.715,-0.083110191,-0.068349477
J2248,"Injection, micafungin sodium, 1 mg",Micafungin*,Micafungin Sodium*,208938.83,243810,1834,149,0.856973996,113.9252072,1402.274027,0,285288.32,276690,2024,168,1.031075644,140.9527273,1698.144762,0,297978.11,262786,1794,158,1.133919273,166.0970513,1885.937405,0,1865929.39,2147432,8202,1381,0.86891198,227.4968776,1351.143657,0,206485.36,278296,2635,189,0.74196309,78.36256547,1092.515132,0,0.762,-0.146100978,-0.03538577
J2250,"Injection, midazolam hydrochloride, per 1 mg",Midazolam HCL*,Midazolam HCL*,69682.81,552738.7,206292,112057,0.126068267,0.337787263,0.621851468,0,74799.89,578679.8,211875,113372,0.129259549,0.353037829,0.65977393,0,57515.54,465219.8,170718,89591,0.123630895,0.336903783,0.641978993,0,59468.58,473809.8,171164,90270,0.125511503,0.34743626,0.658785643,0,53888.25,349663.2,133060,77283,0.154114731,0.404992109,0.697284655,0,0.148,0.227893282,0.051500764
J2260,"Injection, milrinone lactate, 5 mg",Milrinone In 5% Dextrose*,Milrinone Lactate/D5W*,4799308.59,3118053,53016,2844,1.539200453,90.52566376,1687.520601,0,4984440.9,3037200,53008,2625,1.641130285,94.03186123,1898.834629,0,4598683.08,3036466,52907,2387,1.514485287,86.9201255,1926.553448,0,5011122.4,2629272,46972,2153,1.905897298,106.6831815,2327.506921,0,3969180.44,2392146,43235,2049,1.659255096,91.80479797,1937.130522,0,1.675,-0.129410017,0.018953803
J2270,"Injection, morphine sulfate, up to 10 mg",Morphine Sulfate*,Morphine Sulfate*,105924.52,62139.8,10473,5324,1.704616365,10.1140571,19.89566491,0,94953.8,32393.8,9427,5106,2.931233755,10.07253633,18.59651391,0,68862,24558,8228,4397,2.804055705,8.36922703,15.66113259,0,40592.76,12749,6836,4024,3.183995608,5.9380866,10.08766402,0,42885.07,12058,6790,3770,3.556565766,6.315916053,11.37535013,0,3.5505,0.117013402,0.201852158
J2274,"Injection, morphine sulfate, preservative-free for epidural or intrathecal use, 10 mg",Duramorph*,Morphine Sulfate/PF*,3860538.61,325637.6,5834,1868,11.85532202,661.7309925,2066.669491,0,3161942.6,277715,5811,1871,11.3855665,544.1305455,1689.974666,0,2738127.65,262467,5817,1793,10.43227396,470.7113031,1527.120831,0,2310625.72,230428,5330,1670,10.02753884,433.5132683,1383.608216,0,2701029.46,204156.5,4924,1505,13.23019086,548.5437571,1794.70396,0,14.896,0.319385651,0.027810828
J2278,"Injection, ziconotide, 1 microgram",Prialt,Ziconotide Acetate,5878094.97,821692.5,2341,700,7.153643206,2510.933349,8397.278529,0,5645330.17,769534,2137,626,7.336037355,2641.708081,9018.099313,0,4912611.18,643330,1688,522,7.636222747,2910.31468,9411.132529,0,4488249.58,562896,1384,422,7.973497023,3242.954899,10635.66251,0,4158857.22,467157,1217,375,8.902482934,3417.302564,11090.28592,0,9.04875,0.116509219,0.056199527
